order_id,quantity,item_name,choice_description,item_price,price_num,price_range
1404,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1404,1,Chips,Pending,$2.15 ,2.15,cheap
1404,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
1405,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",$8.49 ,8.49,moderate
1405,1,Canned Soda,[Diet Dr. Pepper],$1.09 ,1.09,cheap
1405,1,Bottled Water,Pending,$1.09 ,1.09,cheap
1405,1,Side of Chips,Pending,$1.69 ,1.69,cheap
1406,1,Steak Burrito,"[[Lettuce, Fajita Veggies, Rice]]",$8.69 ,8.69,moderate
1406,1,Steak Salad,"[[Lettuce, Fajita Veggies]]",$8.69 ,8.69,moderate
1407,1,Steak Crispy Tacos,[Fresh Tomato Salsa],$9.25 ,9.25,moderate
1407,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
1408,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
1408,1,Chips and Fresh Tomato Salsa,Pending,$2.39 ,2.39,cheap
1409,2,Chicken Salad Bowl,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]",$22.50 ,22.5,pricey
1410,2,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",$21.96 ,21.96,pricey
1411,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Guacamole]]",$10.98 ,10.98,pricey
1411,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1411,1,Side of Chips,Pending,$1.69 ,1.69,cheap
1412,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]",$11.75 ,11.75,pricey
1412,1,Chips and Tomatillo Green Chili Salsa,Pending,$2.95 ,2.95,cheap
1413,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese]]",$8.75 ,8.75,moderate
1413,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1414,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Sour Cream]]",$8.75 ,8.75,moderate
1414,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1414,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Sour Cream]]",$8.75 ,8.75,moderate
1415,1,Chicken Burrito,"[[Rice, Cheese]]",$8.19 ,8.19,moderate
1415,1,Chicken Burrito,"[Fresh Tomato (Mild), [Guacamole, Rice, Sour Cream, Cheese]]",$10.58 ,10.58,pricey
1416,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Cheese, Lettuce, Pinto Beans, Rice]]",$8.75 ,8.75,moderate
1416,1,Chips and Tomatillo Green Chili Salsa,Pending,$2.95 ,2.95,cheap
1416,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1417,2,Canned Soft Drink,[Coke],$2.50 ,2.5,cheap
1417,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",$9.25 ,9.25,moderate
1417,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1418,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans]]",$9.25 ,9.25,moderate
1418,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
1419,1,Carnitas Burrito,"[Fresh Tomato (Mild), [Lettuce, Rice]]",$8.69 ,8.69,moderate
1419,1,Steak Burrito,"[Fresh Tomato (Mild), [Lettuce, Pinto Beans, Rice, Sour Cream, Cheese]]",$8.69 ,8.69,moderate
1419,1,Chips and Guacamole,Pending,$3.89 ,3.89,cheap
1420,1,Steak Burrito,"[[Lettuce, Fajita Veggies, Rice]]",$8.69 ,8.69,moderate
1420,1,Side of Chips,Pending,$1.69 ,1.69,cheap
1421,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1421,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1422,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1422,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1422,1,Chips,Pending,$2.15 ,2.15,cheap
1423,1,Chicken Burrito,"[[Lettuce, Fajita Veggies, Rice]]",$8.19 ,8.19,moderate
1423,1,Steak Burrito,"[[Lettuce, Fajita Veggies, Rice]]",$8.69 ,8.69,moderate
1424,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1424,1,Veggie Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1425,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
1425,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1425,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1426,1,Barbacoa Salad Bowl,"[Fresh Tomato Salsa, Guacamole]",$11.89 ,11.89,pricey
1426,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1426,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1426,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1427,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
1427,1,Chips,Pending,$2.15 ,2.15,cheap
1427,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1428,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",$11.75 ,11.75,pricey
1428,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1429,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
1429,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
1429,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole]]",$10.98 ,10.98,pricey
1429,1,Chips and Tomatillo-Red Chili Salsa,Pending,$2.39 ,2.39,cheap
1430,1,Canned Soft Drink,[Sprite],$1.25 ,1.25,cheap
1430,1,Chips and Tomatillo Green Chili Salsa,Pending,$2.95 ,2.95,cheap
1430,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
1431,1,Chips and Tomatillo Green Chili Salsa,Pending,$2.95 ,2.95,cheap
1431,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1431,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1431,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$9.25 ,9.25,moderate
1431,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
1431,1,Chips,Pending,$2.15 ,2.15,cheap
1432,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1432,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",$9.25 ,9.25,moderate
1433,1,Nantucket Nectar,[Pineapple Orange Banana],$3.39 ,3.39,cheap
1433,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
1433,1,Chicken Soft Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]]",$8.49 ,8.49,moderate
1433,1,Chips and Tomatillo-Green Chili Salsa,Pending,$2.39 ,2.39,cheap
1434,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",$10.98 ,10.98,pricey
1434,1,Canned Soda,[Dr. Pepper],$1.09 ,1.09,cheap
1434,1,Canned Soda,[Coca Cola],$1.09 ,1.09,cheap
1434,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
1435,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
1435,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
1436,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
1436,1,Bottled Water,Pending,$1.09 ,1.09,cheap
1437,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",$8.75 ,8.75,moderate
1437,1,Chips,Pending,$2.15 ,2.15,cheap
1437,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1438,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
1438,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
1439,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
1439,1,Chips,Pending,$2.15 ,2.15,cheap
1439,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1440,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1440,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
1440,2,Canned Soda,[Diet Coke],$2.18 ,2.18,cheap
1441,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",$8.75 ,8.75,moderate
1441,1,Chips,Pending,$2.15 ,2.15,cheap
1441,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1442,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1442,1,Steak Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$9.25 ,9.25,moderate
1443,15,Chips and Fresh Tomato Salsa,Pending,$44.25 ,44.25,pricey
1443,7,Bottled Water,Pending,$10.50 ,10.5,pricey
1443,1,6 Pack Soft Drink,[Coke],$6.49 ,6.49,moderate
1443,3,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$33.75 ,33.75,pricey
1443,4,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$35.00 ,35.0,pricey
1443,3,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$27.75 ,27.75,pricey
1443,2,Bottled Water,Pending,$3.00 ,3.0,cheap
1444,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",$11.25 ,11.25,pricey
1444,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.75 ,11.75,pricey
1445,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
1445,1,Chips and Fresh Tomato Salsa,Pending,$2.39 ,2.39,cheap
1446,2,Canned Soft Drink,[Diet Coke],$2.50 ,2.5,cheap
1446,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",$8.75 ,8.75,moderate
1446,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1447,2,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Fajita Veggies, Pinto Beans, Rice]]",$16.98 ,16.98,pricey
1448,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
1448,1,6 Pack Soft Drink,[Nestea],$6.49 ,6.49,moderate
1449,2,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese]]",$16.98 ,16.98,pricey
1449,2,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese]]",$17.98 ,17.98,pricey
1449,2,Veggie Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",$16.98 ,16.98,pricey
1449,2,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese]]",$16.98 ,16.98,pricey
1449,1,Carnitas Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Lettuce]]",$8.99 ,8.99,moderate
1449,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]",$8.99 ,8.99,moderate
1449,1,Chicken Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1450,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Lettuce]]",$9.25 ,9.25,moderate
1450,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Lettuce]]",$8.75 ,8.75,moderate
1450,1,Chips and Tomatillo Green Chili Salsa,Pending,$2.95 ,2.95,cheap
1451,1,Steak Soft Tacos,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]",$11.48 ,11.48,pricey
1451,1,Chips and Tomatillo-Green Chili Salsa,Pending,$2.39 ,2.39,cheap
1452,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Pinto Beans, Lettuce]]",$8.99 ,8.99,moderate
1452,1,Chips and Roasted Chili-Corn Salsa,Pending,$2.39 ,2.39,cheap
1453,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1453,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1453,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1453,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1454,1,6 Pack Soft Drink,[Coke],$6.49 ,6.49,moderate
1454,3,Chicken Burrito,[Fresh Tomato Salsa],$26.25 ,26.25,pricey
1454,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, Rice]",$8.75 ,8.75,moderate
1454,3,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",$26.25 ,26.25,pricey
1454,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, Rice]",$8.75 ,8.75,moderate
1454,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, Rice]",$8.75 ,8.75,moderate
1455,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1455,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1455,1,Chips,Pending,$2.15 ,2.15,cheap
1456,1,Canned Soft Drink,[Sprite],$1.25 ,1.25,cheap
1456,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1457,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
1457,1,Chips,Pending,$2.15 ,2.15,cheap
1457,1,Bottled Water,Pending,$1.50 ,1.5,cheap
1458,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Fajita Vegetables]]",$11.25 ,11.25,pricey
1458,1,Chips,Pending,$2.15 ,2.15,cheap
1459,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",$8.99 ,8.99,moderate
1459,1,Chips and Tomatillo-Red Chili Salsa,Pending,$2.39 ,2.39,cheap
1460,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1460,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
1460,1,Chips,Pending,$2.15 ,2.15,cheap
1461,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
1461,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1461,1,Chicken Salad Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Lettuce]]",$8.75 ,8.75,moderate
1462,2,Chips and Tomatillo-Green Chili Salsa,Pending,$4.78 ,4.78,cheap
1462,2,Chicken Soft Tacos,"[[Tomatillo-Green Chili Salsa (Medium), Fresh Tomato Salsa (Mild)], [Cheese, Sour Cream, Guacamole]]",$21.96 ,21.96,pricey
1463,1,Veggie Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1463,1,Chips and Tomatillo-Red Chili Salsa,Pending,$2.39 ,2.39,cheap
1464,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",$9.25 ,9.25,moderate
1464,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
1465,2,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]",$16.98 ,16.98,pricey
1466,1,Chicken Bowl,"[Fresh Tomato (Mild), [Lettuce, Fajita Veggies, Pinto Beans, Rice, Sour Cream, Cheese]]",$8.19 ,8.19,moderate
1466,1,Chips and Guacamole,Pending,$3.89 ,3.89,cheap
1467,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
1467,1,Bottled Water,Pending,$1.09 ,1.09,cheap
1468,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Cheese, Lettuce]]",$8.99 ,8.99,moderate
1468,1,Izze,[Blackberry],$3.39 ,3.39,cheap
1469,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
1469,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1470,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",$10.98 ,10.98,pricey
1470,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",$10.98 ,10.98,pricey
1471,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$17.50 ,17.5,pricey
1472,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1472,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
1472,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",$8.75 ,8.75,moderate
1473,1,Steak Burrito,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1473,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1474,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]",$11.25 ,11.25,pricey
1474,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Rice, Guacamole]]",$11.25 ,11.25,pricey
1475,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
1475,1,Canned Soda,[Coca Cola],$1.09 ,1.09,cheap
1476,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Guacamole]]",$10.98 ,10.98,pricey
1476,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
1476,1,Side of Chips,Pending,$1.69 ,1.69,cheap
1477,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Black Beans, Guacamole]]",$11.25 ,11.25,pricey
1477,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",$9.25 ,9.25,moderate
1478,2,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Sour Cream, Cheese, Black Beans, Rice]]",$16.98 ,16.98,pricey
1479,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1479,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1480,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Guacamole, Lettuce, Rice, Fajita Vegetables, Sour Cream]]",$11.25 ,11.25,pricey
1480,1,6 Pack Soft Drink,[Diet Coke],$6.49 ,6.49,moderate
1480,1,Steak Crispy Tacos,"[Tomatillo Green Chili Salsa, [Cheese, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
1481,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1481,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1482,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",$8.75 ,8.75,moderate
1482,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
1482,2,Canned Soft Drink,[Diet Coke],$2.50 ,2.5,cheap
1483,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1483,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1483,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Cheese]]",$8.75 ,8.75,moderate
1483,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1483,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1483,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans]]",$9.25 ,9.25,moderate
1483,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1483,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
1483,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]",$8.75 ,8.75,moderate
1483,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
1483,1,Steak Soft Tacos,"[Fresh Tomato Salsa, Guacamole]",$11.75 ,11.75,pricey
1483,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",$9.25 ,9.25,moderate
1483,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
1483,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
1484,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
1484,1,Canned Soda,[Dr. Pepper],$1.09 ,1.09,cheap
1484,1,Canned Soda,[Dr. Pepper],$1.09 ,1.09,cheap
1485,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",$8.49 ,8.49,moderate
1485,1,Canned Soda,[Diet Dr. Pepper],$1.09 ,1.09,cheap
1485,1,Side of Chips,Pending,$1.69 ,1.69,cheap
1486,1,Chicken Bowl,"[Fresh Tomato Salsa, [Guacamole, Lettuce, Rice, Cheese, Sour Cream, Black Beans]]",$11.25 ,11.25,pricey
1486,1,Canned Soft Drink,[Lemonade],$1.25 ,1.25,cheap
1487,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables]]",$8.75 ,8.75,moderate
